report_date,location,value
4/16/16,Argentina-Sgo_Del_Estero,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tierra_del_Fuego,0
4/16/16,Argentina-Tucuman,0
4/16/16,Argentina-Tucuman,0
4/16/16,Argentina-Tucuman,0
4/16/16,Argentina-Tucuman,0
4/16/16,Argentina-Tucuman,38
4/16/16,Argentina-Tucuman,0
4/29/16,Argentina-Buenos_Aires,0
4/29/16,Argentina-Buenos_Aires,0
4/29/16,Argentina-Buenos_Aires,2
4/29/16,Argentina-Buenos_Aires,1
4/29/16,Argentina-Buenos_Aires,188
4/29/16,Argentina-Buenos_Aires,21
4/29/16,Argentina-CABA,0
4/29/16,Argentina-CABA,0
4/29/16,Argentina-CABA,9
4/29/16,Argentina-CABA,0
4/29/16,Argentina-CABA,90
4/29/16,Argentina-CABA,2
4/29/16,Argentina-Catamarca,0
4/29/16,Argentina-Catamarca,0
4/29/16,Argentina-Catamarca,0
4/29/16,Argentina-Catamarca,0
4/29/16,Argentina-Catamarca,15
4/29/16,Argentina-Catamarca,0
4/29/16,Argentina-Chaco,0
4/29/16,Argentina-Chaco,0
4/29/16,Argentina-Chaco,0
4/29/16,Argentina-Chaco,0
4/29/16,Argentina-Chaco,61
4/29/16,Argentina-Chaco,1
4/29/16,Argentina-Chubut,0
4/29/16,Argentina-Chubut,0
4/29/16,Argentina-Chubut,1
4/29/16,Argentina-Chubut,0
4/29/16,Argentina-Chubut,5
4/29/16,Argentina-Chubut,0
4/29/16,Argentina-Cordoba,1
4/29/16,Argentina-Cordoba,0
4/29/16,Argentina-Cordoba,2
4/29/16,Argentina-Cordoba,0
4/29/16,Argentina-Cordoba,30
4/29/16,Argentina-Cordoba,0
4/29/16,Argentina-Corrientes,0
4/29/16,Argentina-Corrientes,0
4/29/16,Argentina-Corrientes,2
4/29/16,Argentina-Corrientes,0
4/29/16,Argentina-Corrientes,19
4/29/16,Argentina-Corrientes,0
4/29/16,Argentina-Entre_Rios,0
4/29/16,Argentina-Entre_Rios,0
4/29/16,Argentina-Entre_Rios,0
4/29/16,Argentina-Entre_Rios,0
4/29/16,Argentina-Entre_Rios,37
4/29/16,Argentina-Entre_Rios,0
4/29/16,Argentina-Formosa,0
4/29/16,Argentina-Formosa,0
4/29/16,Argentina-Formosa,0
4/29/16,Argentina-Formosa,0
4/29/16,Argentina-Formosa,9
4/29/16,Argentina-Formosa,0
4/29/16,Argentina-Jujuy,0
4/29/16,Argentina-Jujuy,0
4/29/16,Argentina-Jujuy,0
4/29/16,Argentina-Jujuy,0
4/29/16,Argentina-Jujuy,597
4/29/16,Argentina-Jujuy,1
4/29/16,Argentina-La_Pampa,0
4/29/16,Argentina-La_Pampa,0
4/29/16,Argentina-La_Pampa,0
4/29/16,Argentina-La_Pampa,0
4/29/16,Argentina-La_Pampa,2
4/29/16,Argentina-La_Pampa,0
4/29/16,Argentina-La_Rioja,0
4/29/16,Argentina-La_Rioja,0
4/29/16,Argentina-La_Rioja,0
4/29/16,Argentina-La_Rioja,0
4/29/16,Argentina-La_Rioja,3
4/29/16,Argentina-La_Rioja,0
4/29/16,Argentina-Mendoza,0
4/29/16,Argentina-Mendoza,0
4/29/16,Argentina-Mendoza,1
4/29/16,Argentina-Mendoza,0
4/29/16,Argentina-Mendoza,15
4/29/16,Argentina-Mendoza,0
4/29/16,Argentina-Misiones,0
4/29/16,Argentina-Misiones,0
4/29/16,Argentina-Misiones,0
4/29/16,Argentina-Misiones,0
4/29/16,Argentina-Misiones,6
4/29/16,Argentina-Misiones,0
4/29/16,Argentina-Neuquen,0
4/29/16,Argentina-Neuquen,0
4/29/16,Argentina-Neuquen,0
4/29/16,Argentina-Neuquen,0
4/29/16,Argentina-Neuquen,20
4/29/16,Argentina-Neuquen,0
4/29/16,Argentina-Rio_Negro,0
4/29/16,Argentina-Rio_Negro,0
4/29/16,Argentina-Rio_Negro,0
4/29/16,Argentina-Rio_Negro,0
4/29/16,Argentina-Rio_Negro,9
4/29/16,Argentina-Rio_Negro,0
4/29/16,Argentina-Salta,0
4/29/16,Argentina-Salta,0
4/29/16,Argentina-Salta,0
4/29/16,Argentina-Salta,0
4/29/16,Argentina-Salta,80
4/29/16,Argentina-Salta,2
4/29/16,Argentina-San_Juan,0
4/29/16,Argentina-San_Juan,0
4/29/16,Argentina-San_Juan,0
4/29/16,Argentina-San_Juan,0
4/29/16,Argentina-San_Juan,1
4/29/16,Argentina-San_Juan,0
4/29/16,Argentina-San_Luis,0
4/29/16,Argentina-San_Luis,0
4/29/16,Argentina-San_Luis,0
4/29/16,Argentina-San_Luis,0
4/29/16,Argentina-San_Luis,10
4/29/16,Argentina-San_Luis,0
4/29/16,Argentina-Santa_Cruz,0
4/29/16,Argentina-Santa_Cruz,0
4/29/16,Argentina-Santa_Cruz,0
4/29/16,Argentina-Santa_Cruz,0
4/29/16,Argentina-Santa_Cruz,9
4/29/16,Argentina-Santa_Cruz,0
4/29/16,Argentina-Santa_Fe,0
4/29/16,Argentina-Santa_Fe,0
4/29/16,Argentina-Santa_Fe,0
4/29/16,Argentina-Santa_Fe,0
4/29/16,Argentina-Santa_Fe,29
4/29/16,Argentina-Santa_Fe,2
4/29/16,Argentina-Sgo_Del_Estero,0
4/29/16,Argentina-Sgo_Del_Estero,0
4/29/16,Argentina-Sgo_Del_Estero,0
4/29/16,Argentina-Sgo_Del_Estero,0
4/29/16,Argentina-Sgo_Del_Estero,6
4/29/16,Argentina-Sgo_Del_Estero,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tierra_Del_Fuego,0
4/29/16,Argentina-Tucuman,0
4/29/16,Argentina-Tucuman,0
4/29/16,Argentina-Tucuman,0
4/29/16,Argentina-Tucuman,0
4/29/16,Argentina-Tucuman,38
4/29/16,Argentina-Tucuman,1
5/7/16,Argentina-Buenos_Aires,0
5/7/16,Argentina-Buenos_Aires,0
5/7/16,Argentina-Buenos_Aires,4
5/7/16,Argentina-Buenos_Aires,1
5/7/16,Argentina-Buenos_Aires,339
5/7/16,Argentina-Buenos_Aires,38
5/7/16,Argentina-CABA,0
5/7/16,Argentina-CABA,0
5/7/16,Argentina-CABA,8
5/7/16,Argentina-CABA,0
5/7/16,Argentina-CABA,245
5/7/16,Argentina-CABA,2
5/7/16,Argentina-Catamarca,0
5/7/16,Argentina-Catamarca,0
5/7/16,Argentina-Catamarca,0
5/7/16,Argentina-Catamarca,0
5/7/16,Argentina-Catamarca,16
5/7/16,Argentina-Catamarca,0
5/7/16,Argentina-Chaco,0
5/7/16,Argentina-Chaco,0
5/7/16,Argentina-Chaco,0
5/7/16,Argentina-Chaco,0
5/7/16,Argentina-Chaco,126
5/7/16,Argentina-Chaco,7
5/7/16,Argentina-Chubut,0
5/7/16,Argentina-Chubut,0
5/7/16,Argentina-Chubut,0
5/7/16,Argentina-Chubut,0
5/7/16,Argentina-Chubut,5
5/7/16,Argentina-Chubut,0
5/7/16,Argentina-Cordoba,0
5/7/16,Argentina-Cordoba,0
5/7/16,Argentina-Cordoba,2
5/7/16,Argentina-Cordoba,0
5/7/16,Argentina-Cordoba,355
5/7/16,Argentina-Cordoba,3
5/7/16,Argentina-Corrientes,0
5/7/16,Argentina-Corrientes,0
5/7/16,Argentina-Corrientes,0
5/7/16,Argentina-Corrientes,0
5/7/16,Argentina-Corrientes,18
5/7/16,Argentina-Corrientes,0
5/7/16,Argentina-Entre_Rios,0
5/7/16,Argentina-Entre_Rios,0
5/7/16,Argentina-Entre_Rios,4
5/7/16,Argentina-Entre_Rios,0
5/7/16,Argentina-Entre_Rios,47
5/7/16,Argentina-Entre_Rios,10
5/7/16,Argentina-Formosa,0
5/7/16,Argentina-Formosa,0
5/7/16,Argentina-Formosa,0
5/7/16,Argentina-Formosa,0
5/7/16,Argentina-Formosa,6
5/7/16,Argentina-Formosa,0
5/7/16,Argentina-Jujuy,9
5/7/16,Argentina-Jujuy,0
5/7/16,Argentina-Jujuy,12
5/7/16,Argentina-Jujuy,1
5/7/16,Argentina-Jujuy,886
5/7/16,Argentina-Jujuy,11
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Pampa,0
5/7/16,Argentina-La_Rioja,0
5/7/16,Argentina-La_Rioja,0
5/7/16,Argentina-La_Rioja,0
5/7/16,Argentina-La_Rioja,0
5/7/16,Argentina-La_Rioja,2
5/7/16,Argentina-La_Rioja,0
5/7/16,Argentina-Mendoza,0
5/7/16,Argentina-Mendoza,0
5/7/16,Argentina-Mendoza,2
5/7/16,Argentina-Mendoza,1
5/7/16,Argentina-Mendoza,38
5/7/16,Argentina-Mendoza,2
5/7/16,Argentina-Misiones,0
5/7/16,Argentina-Misiones,0
5/7/16,Argentina-Misiones,0
5/7/16,Argentina-Misiones,0
5/7/16,Argentina-Misiones,9
5/7/16,Argentina-Misiones,0
5/7/16,Argentina-Neuquen,0
5/7/16,Argentina-Neuquen,0
5/7/16,Argentina-Neuquen,2
5/7/16,Argentina-Neuquen,0
5/7/16,Argentina-Neuquen,13
5/7/16,Argentina-Neuquen,4
5/7/16,Argentina-Rio_Negro,0
5/7/16,Argentina-Rio_Negro,0
5/7/16,Argentina-Rio_Negro,2
5/7/16,Argentina-Rio_Negro,0
5/7/16,Argentina-Rio_Negro,6
5/7/16,Argentina-Rio_Negro,3
5/7/16,Argentina-Salta,91
5/7/16,Argentina-Salta,7
5/7/16,Argentina-Salta,32
5/7/16,Argentina-Salta,3
5/7/16,Argentina-Salta,248
5/7/16,Argentina-Salta,16
5/7/16,Argentina-San_Juan,0
5/7/16,Argentina-San_Juan,0
5/7/16,Argentina-San_Juan,0
5/7/16,Argentina-San_Juan,0
5/7/16,Argentina-San_Juan,2
5/7/16,Argentina-San_Juan,0
5/7/16,Argentina-San_Luis,0
5/7/16,Argentina-San_Luis,0
5/7/16,Argentina-San_Luis,0
5/7/16,Argentina-San_Luis,0
5/7/16,Argentina-San_Luis,12
5/7/16,Argentina-San_Luis,3
5/7/16,Argentina-Santa_Cruz,0
5/7/16,Argentina-Santa_Cruz,0
5/7/16,Argentina-Santa_Cruz,0
5/7/16,Argentina-Santa_Cruz,0
5/7/16,Argentina-Santa_Cruz,6
5/7/16,Argentina-Santa_Cruz,0
5/7/16,Argentina-Santa_Fe,0
5/7/16,Argentina-Santa_Fe,0
5/7/16,Argentina-Santa_Fe,5
5/7/16,Argentina-Santa_Fe,1
5/7/16,Argentina-Santa_Fe,35
5/7/16,Argentina-Santa_Fe,2
5/7/16,Argentina-Sgo_Del_Estero,0
5/7/16,Argentina-Sgo_Del_Estero,0
5/7/16,Argentina-Sgo_Del_Estero,0
5/7/16,Argentina-Sgo_Del_Estero,0
5/7/16,Argentina-Sgo_Del_Estero,4
5/7/16,Argentina-Sgo_Del_Estero,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tierra_Del_Fuego,0
5/7/16,Argentina-Tucuman,0
5/7/16,Argentina-Tucuman,0
5/7/16,Argentina-Tucuman,0
5/7/16,Argentina-Tucuman,0
5/7/16,Argentina-Tucuman,63
5/7/16,Argentina-Tucuman,8
5/14/16,Argentina-Buenos_Aires,0
5/14/16,Argentina-Buenos_Aires,0
5/14/16,Argentina-Buenos_Aires,2
5/14/16,Argentina-Buenos_Aires,1
5/14/16,Argentina-Buenos_Aires,203
5/14/16,Argentina-Buenos_Aires,21
5/14/16,Argentina-CABA,0
5/14/16,Argentina-CABA,0
5/14/16,Argentina-CABA,9
5/14/16,Argentina-CABA,0
5/14/16,Argentina-CABA,115
5/14/16,Argentina-CABA,2
5/14/16,Argentina-Catamarca,0
5/14/16,Argentina-Catamarca,0
5/14/16,Argentina-Catamarca,0
5/14/16,Argentina-Catamarca,0
5/14/16,Argentina-Catamarca,15
5/14/16,Argentina-Catamarca,0
5/14/16,Argentina-Chaco,0
5/14/16,Argentina-Chaco,0
5/14/16,Argentina-Chaco,0
5/14/16,Argentina-Chaco,0
5/14/16,Argentina-Chaco,68
5/14/16,Argentina-Chaco,1
5/14/16,Argentina-Chubut,0
5/14/16,Argentina-Chubut,0
5/14/16,Argentina-Chubut,1
5/14/16,Argentina-Chubut,0
5/14/16,Argentina-Chubut,5
5/14/16,Argentina-Chubut,0
5/14/16,Argentina-Cordoba,1
5/14/16,Argentina-Cordoba,0
5/14/16,Argentina-Cordoba,2
5/14/16,Argentina-Cordoba,0
5/14/16,Argentina-Cordoba,33
5/14/16,Argentina-Cordoba,0
5/14/16,Argentina-Corrientes,0
5/14/16,Argentina-Corrientes,0
5/14/16,Argentina-Corrientes,2
5/14/16,Argentina-Corrientes,0
5/14/16,Argentina-Corrientes,19
5/14/16,Argentina-Corrientes,0
5/14/16,Argentina-Entre_Rios,0
5/14/16,Argentina-Entre_Rios,0
5/14/16,Argentina-Entre_Rios,0
5/14/16,Argentina-Entre_Rios,0
5/14/16,Argentina-Entre_Rios,41
5/14/16,Argentina-Entre_Rios,0
5/14/16,Argentina-Formosa,0
5/14/16,Argentina-Formosa,0
5/14/16,Argentina-Formosa,0
5/14/16,Argentina-Formosa,0
5/14/16,Argentina-Formosa,9
5/14/16,Argentina-Formosa,0
5/14/16,Argentina-Jujuy,0
5/14/16,Argentina-Jujuy,0
5/14/16,Argentina-Jujuy,0
5/14/16,Argentina-Jujuy,0
5/14/16,Argentina-Jujuy,703
5/14/16,Argentina-Jujuy,1
5/14/16,Argentina-La_Pampa,0
5/14/16,Argentina-La_Pampa,0
5/14/16,Argentina-La_Pampa,0
5/14/16,Argentina-La_Pampa,0
5/14/16,Argentina-La_Pampa,2
5/14/16,Argentina-La_Pampa,0
5/14/16,Argentina-La_Rioja,0
5/14/16,Argentina-La_Rioja,0
5/14/16,Argentina-La_Rioja,0
5/14/16,Argentina-La_Rioja,0
5/14/16,Argentina-La_Rioja,3
5/14/16,Argentina-La_Rioja,0
5/14/16,Argentina-Mendoza,0
5/14/16,Argentina-Mendoza,0
5/14/16,Argentina-Mendoza,1
5/14/16,Argentina-Mendoza,0
5/14/16,Argentina-Mendoza,16
5/14/16,Argentina-Mendoza,0
5/14/16,Argentina-Misiones,0
5/14/16,Argentina-Misiones,0
5/14/16,Argentina-Misiones,0
5/14/16,Argentina-Misiones,0
5/14/16,Argentina-Misiones,6
5/14/16,Argentina-Misiones,0
5/14/16,Argentina-Neuquen,0
5/14/16,Argentina-Neuquen,0
5/14/16,Argentina-Neuquen,0
5/14/16,Argentina-Neuquen,0
5/14/16,Argentina-Neuquen,20
5/14/16,Argentina-Neuquen,0
5/14/16,Argentina-Rio_Negro,0
5/14/16,Argentina-Rio_Negro,0
5/14/16,Argentina-Rio_Negro,0
5/14/16,Argentina-Rio_Negro,0
5/14/16,Argentina-Rio_Negro,9
5/14/16,Argentina-Rio_Negro,0
5/14/16,Argentina-Salta,0
5/14/16,Argentina-Salta,0
5/14/16,Argentina-Salta,0
5/14/16,Argentina-Salta,0
5/14/16,Argentina-Salta,93
5/14/16,Argentina-Salta,2
5/14/16,Argentina-San_Juan,0
5/14/16,Argentina-San_Juan,0
5/14/16,Argentina-San_Juan,0
5/14/16,Argentina-San_Juan,0
5/14/16,Argentina-San_Juan,1
5/14/16,Argentina-San_Juan,0
5/14/16,Argentina-San_Luis,0
5/14/16,Argentina-San_Luis,0
5/14/16,Argentina-San_Luis,0
5/14/16,Argentina-San_Luis,0
5/14/16,Argentina-San_Luis,10
5/14/16,Argentina-San_Luis,0
5/14/16,Argentina-Santa_Cruz,0
5/14/16,Argentina-Santa_Cruz,0
5/14/16,Argentina-Santa_Cruz,0
5/14/16,Argentina-Santa_Cruz,0
5/14/16,Argentina-Santa_Cruz,9
5/14/16,Argentina-Santa_Cruz,0
5/14/16,Argentina-Santa_Fe,0
5/14/16,Argentina-Santa_Fe,0
5/14/16,Argentina-Santa_Fe,0
5/14/16,Argentina-Santa_Fe,0
5/14/16,Argentina-Santa_Fe,33
5/14/16,Argentina-Santa_Fe,2
5/14/16,Argentina-Sgo_Del_Estero,0
5/14/16,Argentina-Sgo_Del_Estero,0
5/14/16,Argentina-Sgo_Del_Estero,0
5/14/16,Argentina-Sgo_Del_Estero,0
5/14/16,Argentina-Sgo_Del_Estero,6
5/14/16,Argentina-Sgo_Del_Estero,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tierra_Del_Fuego,0
5/14/16,Argentina-Tucuman,2
5/14/16,Argentina-Tucuman,0
5/14/16,Argentina-Tucuman,0
5/14/16,Argentina-Tucuman,0
5/14/16,Argentina-Tucuman,38
5/14/16,Argentina-Tucuman,1
5/22/16,Argentina-Buenos_Aires,0
5/22/16,Argentina-Buenos_Aires,0
5/22/16,Argentina-Buenos_Aires,4
5/22/16,Argentina-Buenos_Aires,1
5/22/16,Argentina-Buenos_Aires,351
5/22/16,Argentina-Buenos_Aires,3
5/22/16,Argentina-CABA,0
5/22/16,Argentina-CABA,0
5/22/16,Argentina-CABA,8
5/22/16,Argentina-CABA,0
5/22/16,Argentina-CABA,250
5/22/16,Argentina-CABA,2
5/22/16,Argentina-Catamarca,0
5/22/16,Argentina-Catamarca,0
5/22/16,Argentina-Catamarca,0
5/22/16,Argentina-Catamarca,0
5/22/16,Argentina-Catamarca,16
5/22/16,Argentina-Catamarca,0
5/22/16,Argentina-Chaco,0
5/22/16,Argentina-Chaco,0
5/22/16,Argentina-Chaco,0
5/22/16,Argentina-Chaco,0
5/22/16,Argentina-Chaco,126
5/22/16,Argentina-Chaco,7
5/22/16,Argentina-Chubut,0
5/22/16,Argentina-Chubut,0
5/22/16,Argentina-Chubut,0
5/22/16,Argentina-Chubut,0
5/22/16,Argentina-Chubut,5
5/22/16,Argentina-Chubut,0
5/22/16,Argentina-Cordoba,0
5/22/16,Argentina-Cordoba,0
5/22/16,Argentina-Cordoba,2
5/22/16,Argentina-Cordoba,1
5/22/16,Argentina-Cordoba,359
5/22/16,Argentina-Cordoba,3
5/22/16,Argentina-Corrientes,0
5/22/16,Argentina-Corrientes,0
5/22/16,Argentina-Corrientes,0
5/22/16,Argentina-Corrientes,0
5/22/16,Argentina-Corrientes,18
5/22/16,Argentina-Corrientes,0
5/22/16,Argentina-Entre_Rios,0
5/22/16,Argentina-Entre_Rios,0
5/22/16,Argentina-Entre_Rios,4
5/22/16,Argentina-Entre_Rios,0
5/22/16,Argentina-Entre_Rios,49
5/22/16,Argentina-Entre_Rios,10
5/22/16,Argentina-Formosa,0
5/22/16,Argentina-Formosa,0
5/22/16,Argentina-Formosa,0
5/22/16,Argentina-Formosa,0
5/22/16,Argentina-Formosa,6
5/22/16,Argentina-Formosa,0
5/22/16,Argentina-Jujuy,9
5/22/16,Argentina-Jujuy,0
5/22/16,Argentina-Jujuy,12
5/22/16,Argentina-Jujuy,1
5/22/16,Argentina-Jujuy,960
5/22/16,Argentina-Jujuy,12
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Pampa,0
5/22/16,Argentina-La_Rioja,0
5/22/16,Argentina-La_Rioja,0
5/22/16,Argentina-La_Rioja,0
5/22/16,Argentina-La_Rioja,0
5/22/16,Argentina-La_Rioja,2
5/22/16,Argentina-La_Rioja,0
5/22/16,Argentina-Mendoza,0
5/22/16,Argentina-Mendoza,0
5/22/16,Argentina-Mendoza,2
5/22/16,Argentina-Mendoza,1
5/22/16,Argentina-Mendoza,38
5/22/16,Argentina-Mendoza,2
5/22/16,Argentina-Misiones,0
5/22/16,Argentina-Misiones,0
5/22/16,Argentina-Misiones,0
5/22/16,Argentina-Misiones,0
5/22/16,Argentina-Misiones,11
5/22/16,Argentina-Misiones,0
5/22/16,Argentina-Neuquen,0
5/22/16,Argentina-Neuquen,0
5/22/16,Argentina-Neuquen,2
5/22/16,Argentina-Neuquen,0
5/22/16,Argentina-Neuquen,13
5/22/16,Argentina-Neuquen,4
5/22/16,Argentina-Rio_Negro,0
5/22/16,Argentina-Rio_Negro,0
5/22/16,Argentina-Rio_Negro,2
5/22/16,Argentina-Rio_Negro,0
5/22/16,Argentina-Rio_Negro,6
5/22/16,Argentina-Rio_Negro,3
5/22/16,Argentina-Salta,93
5/22/16,Argentina-Salta,7
5/22/16,Argentina-Salta,32
5/22/16,Argentina-Salta,3
5/22/16,Argentina-Salta,255
5/22/16,Argentina-Salta,17
5/22/16,Argentina-San_Juan,0
5/22/16,Argentina-San_Juan,0
5/22/16,Argentina-San_Juan,0
5/22/16,Argentina-San_Juan,0
5/22/16,Argentina-San_Juan,2
5/22/16,Argentina-San_Juan,0
5/22/16,Argentina-San_Luis,0
5/22/16,Argentina-San_Luis,0
5/22/16,Argentina-San_Luis,0
5/22/16,Argentina-San_Luis,0
5/22/16,Argentina-San_Luis,12
5/22/16,Argentina-San_Luis,3
5/22/16,Argentina-Santa_Cruz,0
5/22/16,Argentina-Santa_Cruz,0
5/22/16,Argentina-Santa_Cruz,0
5/22/16,Argentina-Santa_Cruz,0
5/22/16,Argentina-Santa_Cruz,6
5/22/16,Argentina-Santa_Cruz,0
5/22/16,Argentina-Santa_Fe,0
5/22/16,Argentina-Santa_Fe,0
5/22/16,Argentina-Santa_Fe,5
5/22/16,Argentina-Santa_Fe,1
5/22/16,Argentina-Santa_Fe,35
5/22/16,Argentina-Santa_Fe,2
5/22/16,Argentina-Sgo_Del_Estero,0
5/22/16,Argentina-Sgo_Del_Estero,0
5/22/16,Argentina-Sgo_Del_Estero,0
5/22/16,Argentina-Sgo_Del_Estero,0
5/22/16,Argentina-Sgo_Del_Estero,4
5/22/16,Argentina-Sgo_Del_Estero,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tierra_Del_Fuego,0
5/22/16,Argentina-Tucuman,0
5/22/16,Argentina-Tucuman,0
5/22/16,Argentina-Tucuman,0
5/22/16,Argentina-Tucuman,0
5/22/16,Argentina-Tucuman,69
5/22/16,Argentina-Tucuman,8
5/30/16,Argentina-Buenos_Aires,0
5/30/16,Argentina-Buenos_Aires,0
5/30/16,Argentina-Buenos_Aires,2
5/30/16,Argentina-Buenos_Aires,1
5/30/16,Argentina-Buenos_Aires,215
5/30/16,Argentina-Buenos_Aires,22
5/30/16,Argentina-CABA,0
5/30/16,Argentina-CABA,0
5/30/16,Argentina-CABA,9
5/30/16,Argentina-CABA,0
5/30/16,Argentina-CABA,121
5/30/16,Argentina-CABA,2
5/30/16,Argentina-Catamarca,0
5/30/16,Argentina-Catamarca,0
5/30/16,Argentina-Catamarca,0
5/30/16,Argentina-Catamarca,0
5/30/16,Argentina-Catamarca,15
5/30/16,Argentina-Catamarca,0
5/30/16,Argentina-Chaco,0
5/30/16,Argentina-Chaco,0
5/30/16,Argentina-Chaco,0
5/30/16,Argentina-Chaco,0
5/30/16,Argentina-Chaco,68
5/30/16,Argentina-Chaco,1
5/30/16,Argentina-Chubut,0
5/30/16,Argentina-Chubut,0
5/30/16,Argentina-Chubut,1
5/30/16,Argentina-Chubut,0
5/30/16,Argentina-Chubut,5
5/30/16,Argentina-Chubut,0
5/30/16,Argentina-Cordoba,1
5/30/16,Argentina-Cordoba,0
5/30/16,Argentina-Cordoba,2
5/30/16,Argentina-Cordoba,0
5/30/16,Argentina-Cordoba,39
5/30/16,Argentina-Cordoba,0
5/30/16,Argentina-Corrientes,0
5/30/16,Argentina-Corrientes,0
5/30/16,Argentina-Corrientes,2
5/30/16,Argentina-Corrientes,0
5/30/16,Argentina-Corrientes,19
5/30/16,Argentina-Corrientes,0
5/30/16,Argentina-Entre_Rios,0
5/30/16,Argentina-Entre_Rios,0
5/30/16,Argentina-Entre_Rios,0
5/30/16,Argentina-Entre_Rios,0
5/30/16,Argentina-Entre_Rios,40
5/30/16,Argentina-Entre_Rios,3
5/30/16,Argentina-Formosa,0
5/30/16,Argentina-Formosa,0
5/30/16,Argentina-Formosa,0
5/30/16,Argentina-Formosa,0
5/30/16,Argentina-Formosa,9
5/30/16,Argentina-Formosa,0
5/30/16,Argentina-Jujuy,0
5/30/16,Argentina-Jujuy,0
5/30/16,Argentina-Jujuy,0
5/30/16,Argentina-Jujuy,0
5/30/16,Argentina-Jujuy,743
5/30/16,Argentina-Jujuy,1
5/30/16,Argentina-La_Pampa,0
5/30/16,Argentina-La_Pampa,0
5/30/16,Argentina-La_Pampa,0
5/30/16,Argentina-La_Pampa,0
5/30/16,Argentina-La_Pampa,2
5/30/16,Argentina-La_Pampa,0
5/30/16,Argentina-La_Rioja,0
5/30/16,Argentina-La_Rioja,0
5/30/16,Argentina-La_Rioja,0
5/30/16,Argentina-La_Rioja,0
5/30/16,Argentina-La_Rioja,3
5/30/16,Argentina-La_Rioja,0
5/30/16,Argentina-Mendoza,0
5/30/16,Argentina-Mendoza,0
5/30/16,Argentina-Mendoza,1
5/30/16,Argentina-Mendoza,0
5/30/16,Argentina-Mendoza,18
5/30/16,Argentina-Mendoza,0
5/30/16,Argentina-Misiones,0
5/30/16,Argentina-Misiones,0
5/30/16,Argentina-Misiones,0
5/30/16,Argentina-Misiones,0
5/30/16,Argentina-Misiones,6
5/30/16,Argentina-Misiones,1
5/30/16,Argentina-Neuquen,0
5/30/16,Argentina-Neuquen,0
5/30/16,Argentina-Neuquen,0
5/30/16,Argentina-Neuquen,0
5/30/16,Argentina-Neuquen,20
5/30/16,Argentina-Neuquen,0
5/30/16,Argentina-Rio_Negro,0
5/30/16,Argentina-Rio_Negro,0
5/30/16,Argentina-Rio_Negro,0
5/30/16,Argentina-Rio_Negro,0
5/30/16,Argentina-Rio_Negro,9
5/30/16,Argentina-Rio_Negro,0
5/30/16,Argentina-Salta,0
5/30/16,Argentina-Salta,0
5/30/16,Argentina-Salta,0
5/30/16,Argentina-Salta,0
5/30/16,Argentina-Salta,98
5/30/16,Argentina-Salta,2
5/30/16,Argentina-San_Juan,0
5/30/16,Argentina-San_Juan,0
5/30/16,Argentina-San_Juan,0
5/30/16,Argentina-San_Juan,0
5/30/16,Argentina-San_Juan,1
5/30/16,Argentina-San_Juan,0
5/30/16,Argentina-San_Luis,0
5/30/16,Argentina-San_Luis,0
5/30/16,Argentina-San_Luis,0
5/30/16,Argentina-San_Luis,0
5/30/16,Argentina-San_Luis,10
5/30/16,Argentina-San_Luis,0
5/30/16,Argentina-Santa_Cruz,0
5/30/16,Argentina-Santa_Cruz,0
5/30/16,Argentina-Santa_Cruz,0
5/30/16,Argentina-Santa_Cruz,0
5/30/16,Argentina-Santa_Cruz,9
